dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,06,Hessen,06631,LK Fulda,4,4,10,10,21,73,73,21
2020-04-25,06,Hessen,06631,LK Fulda,4,4,9,9,20,66,66,20
2020-04-26,06,Hessen,06631,LK Fulda,4,4,8,8,25,62,62,25
2020-04-27,06,Hessen,06631,LK Fulda,4,4,8,8,25,62,62,25
2020-04-28,06,Hessen,06631,LK Fulda,4,4,8,8,22,64,64,22
2020-04-29,06,Hessen,06631,LK Fulda,4,4,8,7,19,65,65,19
2020-04-30,06,Hessen,06631,LK Fulda,4,4,8,7,16,63,63,16
2020-05-01,06,Hessen,06631,LK Fulda,4,4,8,7,16,62,62,16
2020-05-02,06,Hessen,06631,LK Fulda,4,4,8,7,14,64,64,14
2020-05-03,06,Hessen,06631,LK Fulda,4,4,8,7,18,60,60,18
2020-05-04,06,Hessen,06631,LK Fulda,4,4,8,7,20,58,58,20
2020-05-05,06,Hessen,06631,LK Fulda,4,4,8,6,14,65,65,14
2020-05-06,06,Hessen,06631,LK Fulda,4,4,8,6,14,63,63,14
2020-05-07,06,Hessen,06631,LK Fulda,4,4,7,6,20,57,57,20
2020-05-08,06,Hessen,06631,LK Fulda,4,4,7,6,25,56,56,25
2020-05-09,06,Hessen,06631,LK Fulda,4,4,6,5,14,63,63,14
2020-05-10,06,Hessen,06631,LK Fulda,4,4,6,5,15,59,59,15
2020-05-11,06,Hessen,06631,LK Fulda,4,4,6,5,16,61,61,16
2020-05-12,06,Hessen,06631,LK Fulda,4,4,5,4,9,62,62,9
2020-05-13,06,Hessen,06631,LK Fulda,4,4,5,3,19,58,58,19
2020-05-14,06,Hessen,06631,LK Fulda,4,4,5,3,21,58,58,21
2020-05-15,06,Hessen,06631,LK Fulda,4,4,5,3,12,67,67,12
2020-05-16,06,Hessen,06631,LK Fulda,4,4,5,3,18,61,61,18
2020-05-17,06,Hessen,06631,LK Fulda,4,4,5,3,21,54,54,21
2020-05-18,06,Hessen,06631,LK Fulda,4,4,5,2,24,54,54,24
2020-05-19,06,Hessen,06631,LK Fulda,4,4,5,2,22,56,56,22
2020-05-20,06,Hessen,06631,LK Fulda,4,4,3,2,20,61,61,20
2020-05-21,06,Hessen,06631,LK Fulda,4,4,3,2,23,56,56,23
2020-05-22,06,Hessen,06631,LK Fulda,4,4,3,2,18,60,60,18
2020-05-23,06,Hessen,06631,LK Fulda,4,4,3,2,18,60,60,18
2020-05-24,06,Hessen,06631,LK Fulda,4,4,3,2,26,55,55,26
2020-05-25,06,Hessen,06631,LK Fulda,4,4,3,2,24,57,57,24
2020-05-26,06,Hessen,06631,LK Fulda,4,4,2,2,20,60,60,20
2020-05-27,06,Hessen,06631,LK Fulda,4,4,2,0,16,62,62,16
2020-05-28,06,Hessen,06631,LK Fulda,4,4,1,0,14,63,63,14
2020-05-29,06,Hessen,06631,LK Fulda,4,4,1,0,19,60,60,19
2020-05-30,06,Hessen,06631,LK Fulda,3,3,1,0,16,62,62,16
2020-05-31,06,Hessen,06631,LK Fulda,3,3,1,0,25,55,55,25
2020-06-01,06,Hessen,06631,LK Fulda,3,3,1,0,22,56,56,22
2020-06-02,06,Hessen,06631,LK Fulda,3,3,1,0,28,51,51,28
2020-06-03,06,Hessen,06631,LK Fulda,3,3,1,0,24,55,55,24
2020-06-04,06,Hessen,06631,LK Fulda,4,4,0,0,20,61,61,20
2020-06-05,06,Hessen,06631,LK Fulda,4,4,0,0,23,58,58,23
2020-06-06,06,Hessen,06631,LK Fulda,4,4,0,0,24,57,57,24
2020-06-07,06,Hessen,06631,LK Fulda,4,4,0,0,27,58,58,27
2020-06-08,06,Hessen,06631,LK Fulda,4,4,0,0,24,57,57,24
2020-06-09,06,Hessen,06631,LK Fulda,4,4,0,0,20,63,63,20
