date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2021-10-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,7,19,19,7
2021-10-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,7,19,19,7
2021-10-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,16,16,7
2021-10-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,18,18,7
2021-10-31,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,14,14,12
2021-11-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,11,15,15,11
2021-11-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,10,16,16,10
2021-11-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,8,18,18,8
2021-11-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,10,16,16,10
2021-11-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,6,20,20,6
2021-11-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,6,20,20,6
2021-11-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,10,16,16,10
2021-11-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,14,14,12
2021-11-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,16,16,12
2021-11-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,16,16,12
2021-11-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,10,18,18,10
2021-11-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,9,19,19,9
2021-11-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,7,19,19,7
2021-11-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,10,16,16,10
2021-11-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,11,15,15,11
2021-11-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,7,19,19,7
2021-11-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,6,20,20,6
2021-11-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,11,17,17,11
2021-11-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,15,13,13,15
2021-11-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,17,11,11,17
2021-11-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,14,14,14
2021-11-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,17,17,11
2021-11-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,17,17,11
2021-11-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,2.0,11,17,17,11
2021-11-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,2.0,11,17,17,11
2021-11-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,11,17,17,11
2021-11-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,17,17,11
2021-11-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,13,15,15,13
2021-11-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,13,15,15,13
2021-11-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,10,18,18,10
2021-12-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,12,16,16,12
2021-12-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,12,16,16,12
2021-12-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,16,16,12
2021-12-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,13,15,15,13
2021-12-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,13,15,15,13
2021-12-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,2.0,9,19,19,9
2021-12-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,12,16,16,12
2021-12-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,9,19,19,9
2021-12-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,3.0,9,19,19,9
2021-12-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,7,17,17,7
2021-12-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,9,19,19,9
2021-12-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,3.0,7,21,21,7
2021-12-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,9,15,15,9
2021-12-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,11,17,17,11
2021-12-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,10,14,14,10
2021-12-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,10,18,18,10
2021-12-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2021-12-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,14,14,14,14
2021-12-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,14,14,14,14
2021-12-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,11,17,17,11
2021-12-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,11,17,17,11
2021-12-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,13,15,15,13
2021-12-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,8,20,20,8
2021-12-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,11,17,17,11
2021-12-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,11,17,17,11
2021-12-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,7,21,21,7
2021-12-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2021-12-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2021-12-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2021-12-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,13,15,15,13
2021-12-31,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2022-01-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,12,16,16,12
2022-01-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,13,15,15,13
2022-01-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,16,16,12
2022-01-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,21,21,7
2022-01-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,9,19,19,9
2022-01-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,11,17,17,11
2022-01-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,8,20,20,8
2022-01-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,14,14,14,14
2022-01-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,13,15,15,13
2022-01-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,8,20,20,8
2022-01-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,9,19,19,9
2022-01-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,8,20,20,8
2022-01-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,8,20,20,8
2022-01-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,10,18,18,10
2022-01-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,14,14,14
2022-01-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,15,13,13,15
2022-01-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,15,13,13,15
2022-01-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,13,15,15,13
2022-01-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,14,14,14,14
2022-01-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,16,16,12
2022-01-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,12,16,16,12
2022-01-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,13,15,15,13
2022-01-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,19,9,9,19
2022-01-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,12,16,16,12
2022-01-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,10,18,18,10
2022-01-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,10,18,18,10
2022-01-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,7,21,21,7
2022-01-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,17,17,11
2022-01-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,2.0,12,16,16,12
2022-01-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,16,16,12
2022-01-31,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,17,17,11
2022-02-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,17,17,11
2022-02-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,11,17,17,11
2022-02-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,14,14,14,14
2022-02-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,13,15,15,13
2022-02-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,1.0,12,16,16,12
2022-02-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,13,15,15,13
2022-02-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,4.0,8,20,20,8
2022-02-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,3.0,8,20,20,8
2022-02-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,3.0,7,21,21,7
2022-02-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,3.0,8,20,20,8
2022-02-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,2.0,10,18,18,10
2022-02-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,2.0,11,17,17,11
2022-02-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,2.0,11,17,17,11
2022-02-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,4,23,23,4
2022-02-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,4.0,5,22,22,5
2022-02-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,4.0,5,22,22,5
2022-02-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,4.0,5,20,20,5
2022-02-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,3.0,7,15,15,7
2022-02-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,3.0,12,15,15,12
2022-02-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,3.0,11,16,16,11
2022-02-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,3.0,11,16,16,11
2022-02-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,3.0,11,16,16,11
2022-02-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,6,21,21,6
2022-02-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,11,16,16,11
2022-02-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,8,19,19,8
2022-02-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,14,13,13,14
2022-02-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,15,12,12,15
2022-02-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,16,12,12,16
2022-03-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,6,3.0,14,14,14,14
2022-03-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,3.0,12,16,16,12
2022-03-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,3.0,15,13,13,15
2022-03-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,14,14,14,14
2022-03-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,12,17,17,12
2022-03-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,13,16,16,13
2022-03-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,13,15,15,13
2022-03-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,10,18,18,10
2022-03-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,12,16,16,12
2022-03-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,11,17,17,11
2022-03-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,0.0,11,14,14,11
2022-03-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,9,16,16,9
2022-03-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,15,14,14,15
2022-03-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,1.0,13,16,16,13
2022-03-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,9,20,20,9
2022-03-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,4,25,25,4
2022-03-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,9,20,20,9
2022-03-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,7,22,22,7
2022-03-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,2,22,22,2
2022-03-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,17,17,7
2022-03-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,8,17,17,8
2022-03-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,6,15,15,6
2022-03-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,2.0,9,17,17,9
2022-03-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,13,13,13,13
2022-03-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,11,15,15,11
2022-03-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,2.0,7,14,14,7
2022-03-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,7,14,14,7
2022-03-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,8,18,18,8
2022-03-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,5,21,21,5
2022-03-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,5,21,21,5
2022-03-31,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,9,17,17,9
2022-04-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,12,14,14,12
2022-04-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,11,15,15,11
2022-04-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,10,16,16,10
2022-04-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,14,12,12,14
2022-04-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,9,19,19,9
2022-04-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,9,19,19,9
2022-04-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,8,20,20,8
2022-04-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,16,16,12
2022-04-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,14,14,14,14
2022-04-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,13,15,15,13
2022-04-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,17,17,11
2022-04-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,10,18,18,10
2022-04-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,10,18,18,10
2022-04-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,9,19,19,9
2022-04-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,14,12,12,14
2022-04-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,13,13,13,13
2022-04-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,0.0,8,13,13,8
2022-04-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,8,13,13,8
2022-04-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,12,14,14,12
2022-04-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,9,17,17,9
2022-04-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,8,18,18,8
2022-04-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,10,16,16,10
2022-04-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,11,15,15,11
2022-04-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,13,13,13,13
2022-04-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-04-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,12,14,14,12
2022-04-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,10,16,16,10
2022-04-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-04-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,15,11,11,15
2022-04-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-05-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,11,15,15,11
2022-05-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,13,13,13,13
2022-05-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,9,17,17,9
2022-05-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,13,13,13,13
2022-05-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-05-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,14,12,12,14
2022-05-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-05-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,12,14,14,12
2022-05-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,13,13,13,13
2022-05-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,6,20,20,6
2022-05-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,8,18,18,8
2022-05-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,14,14,12
2022-05-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,10,16,16,10
2022-05-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,9,17,17,9
2022-05-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,19,19,7
2022-05-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,8,18,18,8
2022-05-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,1.0,10,16,16,10
2022-05-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,5,21,21,5
2022-05-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,8,18,18,8
2022-05-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,9,17,17,9
2022-05-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,10,16,16,10
2022-05-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,8,18,18,8
2022-05-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,1.0,12,14,14,12
2022-05-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,19,19,7
2022-05-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,8,18,18,8
2022-05-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,8,18,18,8
2022-05-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,8,18,18,8
2022-05-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,7,19,19,7
2022-05-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,14,14,12
2022-05-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,14,14,12
2022-05-31,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,15,15,11
2022-06-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,12,14,14,12
2022-06-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,2.0,9,17,17,9
2022-06-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,12,14,14,12
2022-06-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,12,14,14,12
2022-06-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,13,13,13,13
2022-06-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,13,13,13,13
2022-06-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,12,12,14
2022-06-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,12,12,14
2022-06-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,10,16,16,10
2022-06-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,13,13,13,13
2022-06-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,12,14,14,12
2022-06-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,12,12,14
2022-06-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,14,12,12,14
2022-06-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,13,13,13,13
2022-06-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,12,14,14,12
2022-06-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,15,11,11,15
2022-06-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,14,12,12,14
2022-06-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,15,11,11,15
2022-06-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,14,12,12,14
2022-06-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,13,13,13,13
2022-06-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,14,14,12
2022-06-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,1.0,12,14,14,12
2022-06-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,2.0,9,17,17,9
2022-06-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,1.0,11,15,15,11
2022-06-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,16,10,10,16
2022-06-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,14,12,12,14
2022-06-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,9,17,17,9
2022-06-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,9,17,17,9
2022-06-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,9,17,17,9
2022-06-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,15,11,11,15
2022-07-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,10,16,16,10
2022-07-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,11,15,15,11
2022-07-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,13,13,13,13
2022-07-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,9,17,17,9
2022-07-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-07-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,11,15,15,11
2022-07-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,15,11,11,15
2022-07-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,13,13,13,13
2022-07-14,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,12,14,14,12
2022-07-15,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,12,14,14,12
2022-07-16,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,10,16,16,10
2022-07-17,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,9,17,17,9
2022-07-18,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,14,12,12,14
2022-07-19,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,8,18,18,8
2022-07-20,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,10,16,16,10
2022-07-21,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,0,0.0,8,18,18,8
2022-07-22,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,1,0.0,9,17,17,9
2022-07-23,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,8,18,18,8
2022-07-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,8,18,18,8
2022-07-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,0.0,12,14,14,12
2022-07-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,8,18,18,8
2022-07-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,10,16,16,10
2022-07-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,4,0.0,9,17,17,9
2022-07-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,3,0.0,10,16,16,10
2022-07-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,2,0.0,10,16,16,10
